day,date,base_region_1,base_region_2,base_region_3,base_region_4,base_state,now_region_1,now_region_2,now_region_3,now_region_4,now_state,now_1_p,now_2_p,now_3_p,now_4_p,now_5_p
Mon,2021-11-22,14497.0,9271.0,15497.0,14301.0,14058.0,14038.0,9146.0,14502.0,13626.0,13450.0,-0.03166172311512727,-0.013482903678136093,-0.06420597535006778,-0.04719949653870359,-0.0432493953620714
Tue,2021-11-23,15908.0,10147.0,15958.0,14255.0,14616.0,15024.0,9626.0,15440.0,14408.0,14292.0,-0.055569524767412615,-0.0513452251897113,-0.03246020804612104,0.01073307611364438,-0.022167487684729092
Wed,2021-11-24,15764.0,10224.0,16293.0,15634.0,15071.0,15041.0,9820.0,15219.0,14979.0,14338.0,-0.04586399391017504,-0.03951486697965567,-0.06591787884367517,-0.04189586798004352,-0.04863645411717865
Thu,2021-11-25,9606.0,6584.0,10611.0,10442.0,9759.0,8844.0,6204.0,8825.0,9392.0,8555.0,-0.07932542161149281,-0.05771567436208991,-0.16831589859579676,-0.10055544914767289,-0.12337329644430783
Fri,2021-11-26,12448.0,8213.0,12644.0,12420.0,11850.0,11787.0,7911.0,11595.0,11703.0,11098.0,-0.05310089974293064,-0.03677097284792408,-0.08296425181904465,-0.05772946859903383,-0.0634599156118143
Sat,2021-11-27,12962.0,8414.0,12317.0,11520.0,11609.0,12744.0,8401.0,12203.0,11990.0,11682.0,-0.016818392223422296,-0.0015450439743285305,-0.009255500527725946,0.04079861111111116,0.006288224653286267
Sun,2021-11-28,12652.0,8532.0,13022.0,11606.0,11884.0,12209.0,7989.0,11630.0,11249.0,11103.0,-0.03501422699968382,-0.06364275668073138,-0.10689602211641835,-0.030759951749095293,-0.06571861326152806
Mon,2021-11-29,13982.0,9182.0,15442.0,14439.0,13931.0,13673.0,8949.0,14123.0,13431.0,13133.0,-0.022099842654841995,-0.025375735133957744,-0.08541639683978763,-0.06981092873467687,-0.057282320005742626
Tue,2021-11-30,14037.0,9041.0,15897.0,14897.0,14241.0,13663.0,8798.0,14487.0,14022.0,13402.0,-0.026643869772743467,-0.026877557792279627,-0.08869598037365545,-0.05873665838759479,-0.058914402078505734
Wed,2021-12-01,14184.0,9063.0,15739.0,14765.0,14178.0,13642.0,8903.0,14464.0,14207.0,13445.0,-0.038212069937958226,-0.017654198389054354,-0.0810089586377788,-0.03779207585506261,-0.05169981661729439
Thu,2021-12-02,14626.0,9251.0,15989.0,14844.0,14413.0,13894.0,9015.0,14724.0,14266.0,13644.0,-0.0500478599753863,-0.025510755593989853,-0.07911689286384394,-0.03893829156561579,-0.05335461042114753
Fri,2021-12-03,15574.0,9675.0,16441.0,15790.0,15053.0,14576.0,9603.0,15177.0,15156.0,14258.0,-0.06408116090920768,-0.007441860465116301,-0.07688096831092994,-0.04015199493350219,-0.052813392679200155
Sat,2021-12-04,12182.0,7530.0,13889.0,12962.0,12356.0,11738.0,7662.0,12507.0,12214.0,11612.0,-0.03644721720571331,0.017529880478087678,-0.09950320397436818,-0.05770714395926557,-0.060213661379087124
Sun,2021-12-05,10759.0,6892.0,11624.0,10377.0,10430.0,10579.0,6908.0,10586.0,9884.0,9911.0,-0.016730179384701227,0.002321532211259525,-0.08929800412938749,-0.0475089139442999,-0.049760306807286714
Mon,2021-12-06,13582.0,8506.0,15036.0,13873.0,13476.0,12613.0,8287.0,13374.0,13121.0,12461.0,-0.07134442644676775,-0.02574653185986364,-0.11053471667996806,-0.054206011677358945,-0.0753190857821312
Tue,2021-12-07,13096.0,8313.0,14890.0,14137.0,13355.0,13630.0,8872.0,14375.0,13894.0,13354.0,0.04077580940745262,0.06724407554432821,-0.03458697112155806,-0.017188936832425505,-7.487832272556894e-05
Wed,2021-12-08,14000.0,8921.0,15818.0,15014.0,14196.0,13832.0,8950.0,14573.0,14240.0,13561.0,-0.01200000000000001,0.003250756641632213,-0.07870780123909471,-0.05155188490741969,-0.044730910115525546
Thu,2021-12-09,15067.0,9476.0,16275.0,15620.0,14793.0,14270.0,9238.0,14773.0,14624.0,13855.0,-0.05289705979956194,-0.02511608273533139,-0.09228878648233485,-0.06376440460947508,-0.06340836882309198
Fri,2021-12-10,15105.0,9486.0,16492.0,16254.0,15056.0,14664.0,9448.0,15163.0,14725.0,14171.0,-0.02919563058589869,-0.004005903436643421,-0.08058452583070574,-0.09406915220868706,-0.058780552603613145
Sat,2021-12-11,12513.0,8125.0,14351.0,13536.0,12837.0,10758.0,7246.0,11888.0,12464.0,11081.0,-0.14025413569887313,-0.10818461538461543,-0.1716256706849697,-0.07919621749408978,-0.13679208537820364
Sun,2021-12-12,10767.0,7151.0,12330.0,10922.0,10898.0,10935.0,7415.0,11328.0,10720.0,10565.0,0.015603232098077457,0.03691791357852048,-0.08126520681265204,-0.018494781175608876,-0.030556065333088633
Mon,2021-12-13,13708.0,8652.0,14300.0,12982.0,12947.0,13188.0,8735.0,13856.0,13609.0,12941.0,-0.03793405310767439,0.009593157651410111,-0.031048951048951,0.04829764289015559,-0.00046342782111685743
Tue,2021-12-14,14071.0,9003.0,15767.0,14680.0,14090.0,13640.0,8870.0,14320.0,14268.0,13410.0,-0.0306303745291735,-0.014772853493280058,-0.09177395826726709,-0.028065395095367873,-0.04826117814052522
Wed,2021-12-15,14369.0,9253.0,16085.0,14574.0,14303.0,14036.0,9170.0,14790.0,14458.0,13782.0,-0.023174890389031977,-0.00897006376310383,-0.0805097917314268,-0.00795937971730476,-0.036425924631196205
Thu,2021-12-16,15084.0,9580.0,16465.0,15473.0,14864.0,14396.0,9451.0,14812.0,13866.0,13772.0,-0.04561124370193581,-0.013465553235908145,-0.10039477679927122,-0.1038583338719059,-0.07346609257265879
Fri,2021-12-17,16360.0,10483.0,17194.0,16575.0,15811.0,15181.0,10058.0,15073.0,15337.0,14427.0,-0.07206601466992668,-0.040541829628923054,-0.12335698499476566,-0.07469079939668177,-0.08753399531971418
Sat,2021-12-18,14307.0,9397.0,14812.0,14238.0,13711.0,12286.0,8677.0,13191.0,12633.0,12270.0,-0.1412595233102677,-0.07662019793551134,-0.10943829327572241,-0.11272650653181626,-0.10509809641893375
Sun,2021-12-19,11504.0,7554.0,12519.0,11057.0,11202.0,11404.0,7923.0,11418.0,11457.0,10918.0,-0.008692628650904033,0.048848292295472495,-0.08794632159118143,0.03617617798679573,-0.02535261560435631
Mon,2021-12-20,13670.2,8608.2,14520.8,13249.3,13105.7,13984.0,9231.0,14242.0,13872.0,13395.0,0.02295504089186684,0.07234962012964363,-0.019200044074706546,0.04699870936577777,0.022074364589453443
Tue,2021-12-21,13778.5,8796.0,15503.9,14517.1,13869.5,14353.0,9433.0,14807.0,14312.0,13854.0,0.041695394999455626,0.07241928149158716,-0.0449499803275305,-0.014128166093779093,-0.0011175601139190583
Wed,2021-12-22,14258.3,9153.4,16004.9,14706.0,14270.9,14714.0,9896.0,14862.0,14781.0,14108.0,0.03196033187687175,0.08112832390150104,-0.07140938087710635,0.005099959200326465,-0.011414837186161986
Thu,2021-12-23,14451.0,9408.0,15323.0,14599.0,14038.0,14463.0,9627.0,14587.0,14173.0,13762.0,0.0008303923603902863,0.023278061224489832,-0.0480323696404098,-0.029180080827453936,-0.019660920359025558
